column_1,column_1_min,column_1_max,column_2,column_2_min,column_2_max,iv
survey_type,2,2,edu,8.0,14.0,0.003
survey_type,2,2,edu,9.0,9.0,0.19
survey_type,2,2,edu,9.0,10.0,0.571
survey_type,2,2,edu,9.0,11.0,0.812
survey_type,2,2,edu,9.0,12.0,0.001
survey_type,2,2,edu,9.0,13.0,0.002
survey_type,2,2,edu,9.0,14.0,0.002
survey_type,2,2,edu,10.0,10.0,0.381
survey_type,2,2,edu,10.0,11.0,0.622
survey_type,2,2,edu,10.0,12.0,0.0
survey_type,2,2,edu,10.0,13.0,0.001
survey_type,2,2,edu,10.0,14.0,0.001
survey_type,2,2,edu,11.0,11.0,0.241
survey_type,2,2,edu,11.0,12.0,0.0
survey_type,2,2,edu,11.0,13.0,0.0
survey_type,2,2,edu,11.0,14.0,0.0
survey_type,2,2,edu,12.0,12.0,0.003
survey_type,2,2,edu,12.0,13.0,0.002
survey_type,2,2,edu,12.0,14.0,0.001
survey_type,2,2,edu,13.0,13.0,0.051
survey_type,2,2,edu,13.0,14.0,0.114
survey_type,2,2,edu,14.0,14.0,0.063
survey_type,1,1,edu_status,1.0,1.0,1.979
survey_type,1,1,edu_status,1.0,2.0,0.0
survey_type,1,1,edu_status,1.0,3.0,0.001
survey_type,1,1,edu_status,1.0,4.0,0.045
survey_type,1,1,edu_status,2.0,2.0,0.007
survey_type,1,1,edu_status,2.0,3.0,0.01
survey_type,1,1,edu_status,2.0,4.0,0.029
survey_type,1,1,edu_status,3.0,3.0,0.003
survey_type,1,1,edu_status,3.0,4.0,0.046
survey_type,1,1,edu_status,4.0,4.0,0.052
survey_type,1,2,edu_status,1.0,1.0,0.017
survey_type,1,2,edu_status,1.0,2.0,0.024
survey_type,1,2,edu_status,1.0,3.0,0.02
survey_type,1,2,edu_status,1.0,4.0,0.0
survey_type,1,2,edu_status,2.0,2.0,0.043
survey_type,1,2,edu_status,2.0,3.0,0.035
survey_type,1,2,edu_status,2.0,4.0,0.017
survey_type,1,2,edu_status,3.0,3.0,0.001
survey_type,1,2,edu_status,3.0,4.0,0.024
survey_type,1,2,edu_status,4.0,4.0,0.02
survey_type,2,2,edu_status,1.0,1.0,0.001
survey_type,2,2,edu_status,1.0,2.0,0.035
survey_type,2,2,edu_status,1.0,3.0,0.023
survey_type,2,2,edu_status,1.0,4.0,0.045
survey_type,2,2,edu_status,2.0,2.0,0.033
survey_type,2,2,edu_status,2.0,3.0,0.021
survey_type,2,2,edu_status,2.0,4.0,0.042
survey_type,2,2,edu_status,3.0,3.0,1.091
survey_type,2,2,edu_status,3.0,4.0,0.009
survey_type,2,2,edu_status,4.0,4.0,0.014
survey_type,1,1,political,1.0,1.0,0.004
survey_type,1,1,political,1.0,2.0,0.006
survey_type,1,1,political,1.0,3.0,0.007
survey_type,1,1,political,1.0,4.0,0.045
survey_type,1,1,political,2.0,2.0,0.002
survey_type,1,1,political,2.0,3.0,0.002
survey_type,1,1,political,2.0,4.0,0.071
survey_type,1,1,political,3.0,3.0,0.114
survey_type,1,1,political,3.0,4.0,0.1
survey_type,1,1,political,4.0,4.0,0.098
survey_type,1,2,political,1.0,1.0,0.063
survey_type,1,2,political,1.0,2.0,0.073
survey_type,1,2,political,1.0,3.0,0.071
survey_type,1,2,political,1.0,4.0,0.0
survey_type,1,2,political,2.0,2.0,0.003
survey_type,1,2,political,2.0,3.0,0.004
survey_type,1,2,political,2.0,4.0,0.063
survey_type,1,2,political,3.0,3.0,0.14
survey_type,1,2,political,3.0,4.0,0.073
survey_type,1,2,political,4.0,4.0,0.071
survey_type,2,2,political,1.0,1.0,0.052
survey_type,2,2,political,1.0,2.0,0.047
survey_type,2,2,political,1.0,3.0,0.047
survey_type,2,2,political,1.0,4.0,0.045
survey_type,2,2,political,2.0,2.0,0.002
survey_type,2,2,political,2.0,3.0,0.002
survey_type,2,2,political,2.0,4.0,0.002
survey_type,2,2,political,3.0,3.0,0.025
survey_type,2,2,political,3.0,4.0,0.0
survey_type,2,2,political,4.0,4.0,0.0
survey_type,1,1,property_0,0,0,0.067
survey_type,1,1,property_0,0,1,0.045
survey_type,1,1,property_0,1,1,0.042
survey_type,1,2,property_0,0,0,0.054
survey_type,1,2,property_0,0,1,0.0
survey_type,1,2,property_0,1,1,0.054
survey_type,2,2,property_0,0,0,0.038
survey_type,2,2,property_0,0,1,0.045
survey_type,2,2,property_0,1,1,0.012
survey_type,1,1,property_1,0,0,0.0
survey_type,1,1,property_1,0,1,0.045
survey_type,1,1,property_1,1,1,0.06
survey_type,1,2,property_1,0,0,0.0
survey_type,1,2,property_1,0,1,0.0
survey_type,1,2,property_1,1,1,0.0
survey_type,2,2,property_1,0,0,0.0
survey_type,2,2,property_1,0,1,0.045
survey_type,2,2,property_1,1,1,0.051
survey_type,1,1,property_2,0,0,0.001
survey_type,1,1,property_2,0,1,0.045
survey_type,1,1,property_2,1,1,0.087
survey_type,1,2,property_2,0,0,0.026
survey_type,1,2,property_2,0,1,0.0
survey_type,1,2,property_2,1,1,0.026
survey_type,2,2,property_2,0,0,0.034
survey_type,2,2,property_2,0,1,0.045
survey_type,2,2,property_2,1,1,0.003
survey_type,1,1,property_3,0,0,0.025
survey_type,1,1,property_3,0,1,0.045
survey_type,1,1,property_3,1,1,0.023
survey_type,1,2,property_3,0,0,0.007
survey_type,1,2,property_3,0,1,0.0
survey_type,1,2,property_3,1,1,0.007
survey_type,2,2,property_3,0,0,0.045
survey_type,2,2,property_3,0,1,0.045
survey_type,2,2,property_3,1,1,0.0
survey_type,1,1,property_4,0,0,0.026
survey_type,1,1,property_4,0,1,0.045
survey_type,1,1,property_4,1,1,0.013
survey_type,1,2,property_4,0,0,0.003
survey_type,1,2,property_4,0,1,0.0
survey_type,1,2,property_4,1,1,0.003
survey_type,2,2,property_4,0,0,0.039
survey_type,2,2,property_4,0,1,0.045
survey_type,2,2,property_4,1,1,0.002
survey_type,1,1,property_5,0,0,0.034
survey_type,1,1,property_5,0,1,0.045
survey_type,1,1,property_5,1,1,1.294
survey_type,1,2,property_5,0,0,0.013
survey_type,1,2,property_5,0,1,0.0
survey_type,1,2,property_5,1,1,0.013
survey_type,2,2,property_5,0,0,0.046
survey_type,2,2,property_5,0,1,0.045
survey_type,2,2,property_5,1,1,0.0
survey_type,1,1,property_6,0,0,0.042
survey_type,1,1,property_6,0,1,0.045
survey_type,1,1,property_6,1,1,0.292
survey_type,1,2,property_6,0,0,0.406
survey_type,1,2,property_6,0,1,0.0
survey_type,1,2,property_6,1,1,0.406
survey_type,2,2,property_6,0,0,0.046
survey_type,2,2,property_6,0,1,0.045
survey_type,2,2,property_6,1,1,0.114
survey_type,1,1,property_7,0,0,0.057
survey_type,1,1,property_7,0,1,0.045
survey_type,1,1,property_7,1,1,0.01
survey_type,1,2,property_7,0,0,0.002
survey_type,1,2,property_7,0,1,0.0
survey_type,1,2,property_7,1,1,0.002
survey_type,2,2,property_7,0,0,0.051
survey_type,2,2,property_7,0,1,0.045
survey_type,2,2,property_7,1,1,0.761
survey_type,1,1,property_8,0,0,0.088
survey_type,1,1,property_8,0,1,0.045
survey_type,1,1,property_8,1,1,0.013
survey_type,1,2,property_8,0,0,0.006
survey_type,1,2,property_8,0,1,0.0
survey_type,1,2,property_8,1,1,0.006
survey_type,2,2,property_8,0,0,0.055
survey_type,2,2,property_8,0,1,0.045
survey_type,2,2,property_8,1,1,1.192
survey_type,1,1,health,1.0,1.0,0.052
survey_type,1,1,health,1.0,2.0,0.073
survey_type,1,1,health,1.0,3.0,0.045
survey_type,1,1,health,1.0,4.0,0.018
survey_type,1,1,health,1.0,5.0,0.045
survey_type,1,1,health,2.0,2.0,0.031
survey_type,1,1,health,2.0,3.0,0.018
survey_type,1,1,health,2.0,4.0,0.044
survey_type,1,1,health,2.0,5.0,0.08
survey_type,1,1,health,3.0,3.0,0.0
survey_type,1,1,health,3.0,4.0,0.11
survey_type,1,1,health,3.0,5.0,0.152
survey_type,1,1,health,4.0,4.0,0.197
survey_type,1,1,health,4.0,5.0,0.2
survey_type,1,1,health,5.0,5.0,0.015
survey_type,1,2,health,1.0,1.0,0.657
survey_type,1,2,health,1.0,2.0,0.508
survey_type,1,2,health,1.0,3.0,0.513
survey_type,1,2,health,1.0,4.0,0.073
survey_type,1,2,health,1.0,5.0,0.0
survey_type,1,2,health,2.0,2.0,0.038
survey_type,1,2,health,2.0,3.0,0.038
survey_type,1,2,health,2.0,4.0,0.108
survey_type,1,2,health,2.0,5.0,0.657
survey_type,1,2,health,3.0,3.0,0.002
survey_type,1,2,health,3.0,4.0,0.21
survey_type,1,2,health,3.0,5.0,0.508
survey_type,1,2,health,4.0,4.0,0.332
survey_type,1,2,health,4.0,5.0,0.513
survey_type,1,2,health,5.0,5.0,0.073
survey_type,2,2,health,1.0,1.0,0.631
survey_type,2,2,health,1.0,2.0,0.374
survey_type,2,2,health,1.0,3.0,0.317
survey_type,2,2,health,1.0,4.0,0.114
survey_type,2,2,health,1.0,5.0,0.045
survey_type,2,2,health,2.0,2.0,0.007
survey_type,2,2,health,2.0,3.0,0.01
survey_type,2,2,health,2.0,4.0,0.012
survey_type,2,2,health,2.0,5.0,0.055
survey_type,2,2,health,3.0,3.0,0.002
survey_type,2,2,health,3.0,4.0,0.037
survey_type,2,2,health,3.0,5.0,0.102
survey_type,2,2,health,4.0,4.0,0.091
survey_type,2,2,health,4.0,5.0,0.186
survey_type,2,2,health,5.0,5.0,0.089
survey_type,1,1,health_problem,1.0,1.0,0.107
survey_type,1,1,health_problem,1.0,2.0,0.069
survey_type,1,1,health_problem,1.0,3.0,0.021
survey_type,1,1,health_problem,1.0,4.0,0.0
survey_type,1,1,health_problem,1.0,5.0,0.045
survey_type,1,1,health_problem,2.0,2.0,0.006
survey_type,1,1,health_problem,2.0,3.0,0.0
survey_type,1,1,health_problem,2.0,4.0,0.02
survey_type,1,1,health_problem,2.0,5.0,0.105
survey_type,1,1,health_problem,3.0,3.0,0.004
survey_type,1,1,health_problem,3.0,4.0,0.034
survey_type,1,1,health_problem,3.0,5.0,0.129
survey_type,1,1,health_problem,4.0,4.0,0.027
survey_type,1,1,health_problem,4.0,5.0,0.111
survey_type,1,1,health_problem,5.0,5.0,0.064
survey_type,1,2,health_problem,1.0,1.0,0.331
survey_type,1,2,health_problem,1.0,2.0,0.409
survey_type,1,2,health_problem,1.0,3.0,0.24
survey_type,1,2,health_problem,1.0,4.0,0.087
survey_type,1,2,health_problem,1.0,5.0,0.0
survey_type,1,2,health_problem,2.0,2.0,0.101
survey_type,1,2,health_problem,2.0,3.0,0.032
survey_type,1,2,health_problem,2.0,4.0,0.004
survey_type,1,2,health_problem,2.0,5.0,0.331
survey_type,1,2,health_problem,3.0,3.0,0.006
survey_type,1,2,health_problem,3.0,4.0,0.081
survey_type,1,2,health_problem,3.0,5.0,0.409
survey_type,1,2,health_problem,4.0,4.0,0.059
survey_type,1,2,health_problem,4.0,5.0,0.24
survey_type,1,2,health_problem,5.0,5.0,0.087
survey_type,2,2,health_problem,1.0,1.0,0.211
survey_type,2,2,health_problem,1.0,2.0,0.305
survey_type,2,2,health_problem,1.0,3.0,0.188
survey_type,2,2,health_problem,1.0,4.0,0.082
survey_type,2,2,health_problem,1.0,5.0,0.045
survey_type,2,2,health_problem,2.0,2.0,0.107
survey_type,2,2,health_problem,2.0,3.0,0.048
survey_type,2,2,health_problem,2.0,4.0,0.007
survey_type,2,2,health_problem,2.0,5.0,0.0
survey_type,2,2,health_problem,3.0,3.0,0.002
survey_type,2,2,health_problem,3.0,4.0,0.022
survey_type,2,2,health_problem,3.0,5.0,0.042
survey_type,2,2,health_problem,4.0,4.0,0.021
survey_type,2,2,health_problem,4.0,5.0,0.04
survey_type,2,2,health_problem,5.0,5.0,0.014
survey_type,1,1,depression,1.0,1.0,0.129
survey_type,1,1,depression,1.0,2.0,0.401
survey_type,1,1,depression,1.0,3.0,0.14
survey_type,1,1,depression,1.0,4.0,0.0
survey_type,1,1,depression,1.0,5.0,0.045
survey_type,1,1,depression,2.0,2.0,0.264
survey_type,1,1,depression,2.0,3.0,0.068
survey_type,1,1,depression,2.0,4.0,0.015
survey_type,1,1,depression,2.0,5.0,0.1
survey_type,1,1,depression,3.0,3.0,0.012
survey_type,1,1,depression,3.0,4.0,0.205
survey_type,1,1,depression,3.0,5.0,0.384
survey_type,1,1,depression,4.0,4.0,0.211
survey_type,1,1,depression,4.0,5.0,0.354
survey_type,1,1,depression,5.0,5.0,0.092
survey_type,1,2,depression,1.0,1.0,0.469
survey_type,1,2,depression,1.0,2.0,1.241
survey_type,1,2,depression,1.0,3.0,0.74
survey_type,1,2,depression,1.0,4.0,0.19
survey_type,1,2,depression,1.0,5.0,0.0
survey_type,1,2,depression,2.0,2.0,0.667
survey_type,1,2,depression,2.0,3.0,0.287
survey_type,1,2,depression,2.0,4.0,0.0
survey_type,1,2,depression,2.0,5.0,0.469
survey_type,1,2,depression,3.0,3.0,0.013
survey_type,1,2,depression,3.0,4.0,0.379
survey_type,1,2,depression,3.0,5.0,1.241
survey_type,1,2,depression,4.0,4.0,0.325
survey_type,1,2,depression,4.0,5.0,0.74
survey_type,1,2,depression,5.0,5.0,0.19
survey_type,2,2,depression,1.0,1.0,0.343
survey_type,2,2,depression,1.0,2.0,0.655
survey_type,2,2,depression,1.0,3.0,0.352
survey_type,2,2,depression,1.0,4.0,0.118
survey_type,2,2,depression,1.0,5.0,0.045
survey_type,2,2,depression,2.0,2.0,0.333
survey_type,2,2,depression,2.0,3.0,0.146
survey_type,2,2,depression,2.0,4.0,0.019
survey_type,2,2,depression,2.0,5.0,0.0
survey_type,2,2,depression,3.0,3.0,0.002
survey_type,2,2,depression,3.0,4.0,0.059
survey_type,2,2,depression,3.0,5.0,0.137
survey_type,2,2,depression,4.0,4.0,0.073
survey_type,2,2,depression,4.0,5.0,0.164
survey_type,2,2,depression,5.0,5.0,0.095
survey_type,1,1,hukou,1,1,0.004
survey_type,1,1,hukou,1,2,0.01
survey_type,1,1,hukou,1,3,0.01
survey_type,1,1,hukou,1,4,0.019
survey_type,1,1,hukou,1,5,0.043
survey_type,1,1,hukou,1,6,0.044
survey_type,1,1,hukou,1,7,0.044
survey_type,1,1,hukou,1,8,0.045
survey_type,1,1,hukou,2,2,0.004
survey_type,1,1,hukou,2,3,0.004
survey_type,1,1,hukou,2,4,0.01
survey_type,1,1,hukou,2,5,0.028
survey_type,1,1,hukou,2,6,0.028
survey_type,1,1,hukou,2,7,0.029
survey_type,1,1,hukou,2,8,0.029
survey_type,1,1,hukou,3,3,0.0
survey_type,1,1,hukou,3,4,0.008
survey_type,1,1,hukou,3,5,0.025
survey_type,1,1,hukou,3,6,0.026
survey_type,1,1,hukou,3,7,0.026
survey_type,1,1,hukou,3,8,0.027
survey_type,1,1,hukou,4,4,0.008
survey_type,1,1,hukou,4,5,0.025
survey_type,1,1,hukou,4,6,0.026
survey_type,1,1,hukou,4,7,0.026
survey_type,1,1,hukou,4,8,0.027
survey_type,1,1,hukou,5,5,0.016
survey_type,1,1,hukou,5,6,0.016
survey_type,1,1,hukou,5,7,0.017
survey_type,1,1,hukou,5,8,0.017
survey_type,1,1,hukou,6,6,0.051
survey_type,1,1,hukou,6,7,0.101
survey_type,1,1,hukou,6,8,0.165
survey_type,1,1,hukou,7,7,0.051
survey_type,1,1,hukou,7,8,0.114
survey_type,1,1,hukou,8,8,0.063
survey_type,1,2,hukou,1,1,0.027
survey_type,1,2,hukou,1,2,0.028
survey_type,1,2,hukou,1,3,0.028
survey_type,1,2,hukou,1,4,0.011
survey_type,1,2,hukou,1,5,0.013
survey_type,1,2,hukou,1,6,0.017
survey_type,1,2,hukou,1,7,0.023
survey_type,1,2,hukou,1,8,0.0
survey_type,1,2,hukou,2,2,0.003
survey_type,1,2,hukou,2,3,0.003
survey_type,1,2,hukou,2,4,0.012
survey_type,1,2,hukou,2,5,0.033
survey_type,1,2,hukou,2,6,0.033
survey_type,1,2,hukou,2,7,0.034
survey_type,1,2,hukou,2,8,0.027
survey_type,1,2,hukou,3,3,0.013
survey_type,1,2,hukou,3,4,0.016
survey_type,1,2,hukou,3,5,0.037
survey_type,1,2,hukou,3,6,0.038
survey_type,1,2,hukou,3,7,0.039
survey_type,1,2,hukou,3,8,0.028
survey_type,1,2,hukou,4,4,0.016
survey_type,1,2,hukou,4,5,0.037
survey_type,1,2,hukou,4,6,0.038
survey_type,1,2,hukou,4,7,0.038
survey_type,1,2,hukou,4,8,0.028
survey_type,1,2,hukou,5,5,0.019
survey_type,1,2,hukou,5,6,0.02
survey_type,1,2,hukou,5,7,0.02
survey_type,1,2,hukou,5,8,0.011
survey_type,1,2,hukou,6,6,0.063
survey_type,1,2,hukou,6,7,0.114
survey_type,1,2,hukou,6,8,0.013
survey_type,1,2,hukou,7,7,0.051
survey_type,1,2,hukou,7,8,0.017
survey_type,1,2,hukou,8,8,0.023
survey_type,2,2,hukou,1,1,0.044
survey_type,2,2,hukou,1,2,0.048
survey_type,2,2,hukou,1,3,0.048
survey_type,2,2,hukou,1,4,0.04
survey_type,2,2,hukou,1,5,0.037
survey_type,2,2,hukou,1,6,0.037
survey_type,2,2,hukou,1,7,0.037
survey_type,2,2,hukou,1,8,0.045
survey_type,2,2,hukou,2,2,0.002
survey_type,2,2,hukou,2,3,0.002
survey_type,2,2,hukou,2,4,0.001
survey_type,2,2,hukou,2,5,0.002
survey_type,2,2,hukou,2,6,0.003
survey_type,2,2,hukou,2,7,0.003
survey_type,2,2,hukou,2,8,0.0
survey_type,2,2,hukou,3,3,0.013
survey_type,2,2,hukou,3,4,0.913
survey_type,2,2,hukou,3,5,1.269
survey_type,2,2,hukou,3,6,1.281
survey_type,2,2,hukou,3,7,1.281
survey_type,2,2,hukou,3,8,0.001
survey_type,2,2,hukou,4,4,0.901
survey_type,2,2,hukou,4,5,1.256
survey_type,2,2,hukou,4,6,1.269
survey_type,2,2,hukou,4,7,1.269
survey_type,2,2,hukou,4,8,0.001
survey_type,2,2,hukou,5,5,0.355
survey_type,2,2,hukou,5,6,0.368
survey_type,2,2,hukou,5,7,0.368
survey_type,2,2,hukou,5,8,0.005
survey_type,2,2,hukou,6,6,0.013
survey_type,2,2,hukou,6,7,0.013
survey_type,2,2,hukou,6,8,0.034
survey_type,2,2,hukou,7,7,0.0
survey_type,2,2,hukou,7,8,0.041
survey_type,2,2,hukou,8,8,0.041
survey_type,1,1,hukou_loc,1.0,1.0,0.041
survey_type,1,1,hukou_loc,1.0,2.0,0.032
survey_type,1,1,hukou_loc,1.0,3.0,0.05
survey_type,1,1,hukou_loc,1.0,4.0,0.045
survey_type,1,1,hukou_loc,2.0,2.0,0.0
survey_type,1,1,hukou_loc,2.0,3.0,0.002
survey_type,1,1,hukou_loc,2.0,4.0,0.001
survey_type,1,1,hukou_loc,3.0,3.0,0.007
survey_type,1,1,hukou_loc,3.0,4.0,0.003
survey_type,1,1,hukou_loc,4.0,4.0,0.006
survey_type,1,2,hukou_loc,1.0,1.0,0.001
survey_type,1,2,hukou_loc,1.0,2.0,0.001
survey_type,1,2,hukou_loc,1.0,3.0,0.054
survey_type,1,2,hukou_loc,1.0,4.0,0.0
survey_type,1,2,hukou_loc,2.0,2.0,0.0
survey_type,1,2,hukou_loc,2.0,3.0,0.001
survey_type,1,2,hukou_loc,2.0,4.0,0.001
survey_type,1,2,hukou_loc,3.0,3.0,0.002
survey_type,1,2,hukou_loc,3.0,4.0,0.001
survey_type,1,2,hukou_loc,4.0,4.0,0.054
survey_type,2,2,hukou_loc,1.0,1.0,0.029
survey_type,2,2,hukou_loc,1.0,2.0,0.024
survey_type,2,2,hukou_loc,1.0,3.0,0.03
survey_type,2,2,hukou_loc,1.0,4.0,0.045
survey_type,2,2,hukou_loc,2.0,2.0,0.002
survey_type,2,2,hukou_loc,2.0,3.0,0.0
survey_type,2,2,hukou_loc,2.0,4.0,0.011
survey_type,2,2,hukou_loc,3.0,3.0,0.006
survey_type,2,2,hukou_loc,3.0,4.0,0.037
survey_type,2,2,hukou_loc,4.0,4.0,0.096
survey_type,1,1,media_1,1.0,1.0,0.017
survey_type,1,1,media_1,1.0,2.0,0.0
survey_type,1,1,media_1,1.0,3.0,0.006
survey_type,1,1,media_1,1.0,4.0,0.027
survey_type,1,1,media_1,1.0,5.0,0.045
survey_type,1,1,media_1,2.0,2.0,0.025
survey_type,1,1,media_1,2.0,3.0,0.052
survey_type,1,1,media_1,2.0,4.0,0.095
survey_type,1,1,media_1,2.0,5.0,0.124
survey_type,1,1,media_1,3.0,3.0,0.021
survey_type,1,1,media_1,3.0,4.0,0.061
survey_type,1,1,media_1,3.0,5.0,0.088
survey_type,1,1,media_1,4.0,4.0,0.04
survey_type,1,1,media_1,4.0,5.0,0.069
survey_type,1,1,media_1,5.0,5.0,0.028
survey_type,1,2,media_1,1.0,1.0,0.124
survey_type,1,2,media_1,1.0,2.0,0.067
survey_type,1,2,media_1,1.0,3.0,0.048
survey_type,1,2,media_1,1.0,4.0,0.035
survey_type,1,2,media_1,1.0,5.0,0.0
survey_type,1,2,media_1,2.0,2.0,0.03
survey_type,1,2,media_1,2.0,3.0,0.058
survey_type,1,2,media_1,2.0,4.0,0.091
survey_type,1,2,media_1,2.0,5.0,0.124
survey_type,1,2,media_1,3.0,3.0,0.018
survey_type,1,2,media_1,3.0,4.0,0.04
survey_type,1,2,media_1,3.0,5.0,0.067
survey_type,1,2,media_1,4.0,4.0,0.02
survey_type,1,2,media_1,4.0,5.0,0.048
survey_type,1,2,media_1,5.0,5.0,0.035
survey_type,2,2,media_1,1.0,1.0,0.061
survey_type,2,2,media_1,1.0,2.0,0.044
survey_type,2,2,media_1,1.0,3.0,0.041
survey_type,2,2,media_1,1.0,4.0,0.048
survey_type,2,2,media_1,1.0,5.0,0.045
survey_type,2,2,media_1,2.0,2.0,0.004
survey_type,2,2,media_1,2.0,3.0,0.003
survey_type,2,2,media_1,2.0,4.0,0.001
survey_type,2,2,media_1,2.0,5.0,0.002
survey_type,2,2,media_1,3.0,3.0,0.0
survey_type,2,2,media_1,3.0,4.0,0.001
survey_type,2,2,media_1,3.0,5.0,0.0
survey_type,2,2,media_1,4.0,4.0,0.004
survey_type,2,2,media_1,4.0,5.0,0.001
survey_type,2,2,media_1,5.0,5.0,0.342
survey_type,1,1,media_2,1.0,1.0,0.0
survey_type,1,1,media_2,1.0,2.0,0.005
survey_type,1,1,media_2,1.0,3.0,0.05
survey_type,1,1,media_2,1.0,4.0,0.038
survey_type,1,1,media_2,1.0,5.0,0.045
survey_type,1,1,media_2,2.0,2.0,0.011
survey_type,1,1,media_2,2.0,3.0,0.075
survey_type,1,1,media_2,2.0,4.0,0.051
survey_type,1,1,media_2,2.0,5.0,0.058
survey_type,1,1,media_2,3.0,3.0,0.107
survey_type,1,1,media_2,3.0,4.0,0.039
survey_type,1,1,media_2,3.0,5.0,0.048
survey_type,1,1,media_2,4.0,4.0,0.004
survey_type,1,1,media_2,4.0,5.0,0.001
survey_type,1,1,media_2,5.0,5.0,0.736
survey_type,1,2,media_2,1.0,1.0,0.092
survey_type,1,2,media_2,1.0,2.0,0.037
survey_type,1,2,media_2,1.0,3.0,0.004
survey_type,1,2,media_2,1.0,4.0,0.875
survey_type,1,2,media_2,1.0,5.0,0.0
survey_type,1,2,media_2,2.0,2.0,0.035
survey_type,1,2,media_2,2.0,3.0,0.126
survey_type,1,2,media_2,2.0,4.0,0.082
survey_type,1,2,media_2,2.0,5.0,0.092
survey_type,1,2,media_2,3.0,3.0,0.096
survey_type,1,2,media_2,3.0,4.0,0.029
survey_type,1,2,media_2,3.0,5.0,0.037
survey_type,1,2,media_2,4.0,4.0,0.011
survey_type,1,2,media_2,4.0,5.0,0.004
survey_type,1,2,media_2,5.0,5.0,0.875
survey_type,2,2,media_2,1.0,1.0,0.088
survey_type,2,2,media_2,1.0,2.0,0.045
survey_type,2,2,media_2,1.0,3.0,0.037
survey_type,2,2,media_2,1.0,4.0,0.046
survey_type,2,2,media_2,1.0,5.0,0.045
survey_type,2,2,media_2,2.0,2.0,0.034
survey_type,2,2,media_2,2.0,3.0,0.034
survey_type,2,2,media_2,2.0,4.0,0.017
survey_type,2,2,media_2,2.0,5.0,0.018
survey_type,2,2,media_2,3.0,3.0,0.003
survey_type,2,2,media_2,3.0,4.0,0.0
survey_type,2,2,media_2,3.0,5.0,0.0
survey_type,2,2,media_2,4.0,4.0,0.009
survey_type,2,2,media_2,4.0,5.0,0.006
survey_type,2,2,media_2,5.0,5.0,0.14
survey_type,1,1,media_3,1.0,1.0,0.001
survey_type,1,1,media_3,1.0,2.0,0.013
survey_type,1,1,media_3,1.0,3.0,0.017
survey_type,1,1,media_3,1.0,4.0,0.035
survey_type,1,1,media_3,1.0,5.0,0.045
survey_type,1,1,media_3,2.0,2.0,0.048
survey_type,1,1,media_3,2.0,3.0,0.04
survey_type,1,1,media_3,2.0,4.0,0.064
survey_type,1,1,media_3,2.0,5.0,0.075
survey_type,1,1,media_3,3.0,3.0,0.001
survey_type,1,1,media_3,3.0,4.0,0.013
survey_type,1,1,media_3,3.0,5.0,0.02
survey_type,1,1,media_3,4.0,4.0,0.02
survey_type,1,1,media_3,4.0,5.0,0.029
survey_type,1,1,media_3,5.0,5.0,0.009
survey_type,1,2,media_3,1.0,1.0,0.046
survey_type,1,2,media_3,1.0,2.0,0.004
survey_type,1,2,media_3,1.0,3.0,0.0
survey_type,1,2,media_3,1.0,4.0,0.002
survey_type,1,2,media_3,1.0,5.0,0.0
survey_type,1,2,media_3,2.0,2.0,0.043
survey_type,1,2,media_3,2.0,3.0,0.058
survey_type,1,2,media_3,2.0,4.0,0.042
survey_type,1,2,media_3,2.0,5.0,0.046
survey_type,1,2,media_3,3.0,3.0,0.009
survey_type,1,2,media_3,3.0,4.0,0.002
survey_type,1,2,media_3,3.0,5.0,0.004
survey_type,1,2,media_3,4.0,4.0,0.002
survey_type,1,2,media_3,4.0,5.0,0.0
survey_type,1,2,media_3,5.0,5.0,0.002
survey_type,2,2,media_3,1.0,1.0,0.038
survey_type,2,2,media_3,1.0,2.0,0.028
survey_type,2,2,media_3,1.0,3.0,0.015
survey_type,2,2,media_3,1.0,4.0,0.041
survey_type,2,2,media_3,1.0,5.0,0.045
survey_type,2,2,media_3,2.0,2.0,0.001
survey_type,2,2,media_3,2.0,3.0,0.01
survey_type,2,2,media_3,2.0,4.0,0.001
survey_type,2,2,media_3,2.0,5.0,0.002
survey_type,2,2,media_3,3.0,3.0,0.015
survey_type,2,2,media_3,3.0,4.0,0.006
survey_type,2,2,media_3,3.0,5.0,0.008
survey_type,2,2,media_3,4.0,4.0,0.046
survey_type,2,2,media_3,4.0,5.0,0.049
survey_type,2,2,media_3,5.0,5.0,0.004
survey_type,1,1,media_4,1.0,1.0,0.021
survey_type,1,1,media_4,1.0,2.0,0.019
survey_type,1,1,media_4,1.0,3.0,0.001
survey_type,1,1,media_4,1.0,4.0,0.022
survey_type,1,1,media_4,1.0,5.0,0.045
survey_type,1,1,media_4,2.0,2.0,0.004
survey_type,1,1,media_4,2.0,3.0,0.001
survey_type,1,1,media_4,2.0,4.0,0.04
survey_type,1,1,media_4,2.0,5.0,0.066
survey_type,1,1,media_4,3.0,3.0,0.008
survey_type,1,1,media_4,3.0,4.0,0.061
survey_type,1,1,media_4,3.0,5.0,0.083
survey_type,1,1,media_4,4.0,4.0,0.047
survey_type,1,1,media_4,4.0,5.0,0.06
survey_type,1,1,media_4,5.0,5.0,0.008
survey_type,1,2,media_4,1.0,1.0,0.246
survey_type,1,2,media_4,1.0,2.0,0.166
survey_type,1,2,media_4,1.0,3.0,0.131
survey_type,1,2,media_4,1.0,4.0,0.003
